item_id,title,pict_url,category,brand_id,seller_id
485,TOPOT   加厚 保暖   秋季 男士 装 长袖衬衫 灯芯绒 拼接 格子 修身 韩版衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/T15oAjFfxgXXXXXXXX_!!0-item_pic.jpg,1-9,b242,s467
496,吴娃 2014 秋装 新款 韩版 女装 修身 显 瘦 打底衫 上衣 潮 印花 大码 长袖T恤 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1aVTkFy0bXXXXXXXX_!!0-item_pic.jpg,2-7,b60,s101
317,2014 秋装 新款 高腰 加绒牛仔裤 女 小脚裤 韩版 潮 长 裤子 加厚 铅笔裤 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1dmZcFVXXXXb6XpXXXXXXXXXX_!!0-item_pic.jpg,2-4,b55,s468
67,2014 秋冬季 新款 长款 女装   针织 长袖 气质连衣裙 打底裙 包臀 紧身 长裙 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1xom2FpVXXXXXXXXX_!!0-item_pic.jpg,2-10,b272,s469
109,男士 大码 印花长袖T恤 男 纯棉 男装 休闲 韩版 条纹打底衫 2014 秋装 潮 V领 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB108dlGpXXXXa1XpXXXXXXXXXX_!!0-item_pic.jpg,1-7,b111,s180
84,欧洲站 2014 早秋 新款 套装 春秋装 大码 印花 卫 衣服 韩版 运动休闲套装 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1V9bZFVXXXXbUXpXXXXXXXXXX_!!0-item_pic.jpg,2-15,b273,s470
323,2014 秋装 新款 女装 宽松 方领 长袖针织衫 打底衫 皇冠 套头毛衣 秋冬外套 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1ATjEGpXXXXbWXpXXXXXXXXXX_!!0-item_pic.jpg,2-11,b274,s471
155,1 婻 - h 704 韩版 2014 新款 秋装女装 娃娃领 撞色 钩花 长袖毛衣 针织衫 H - 18 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1fiSQGXXXXXaqXVXXXXXXXXXX_!!0-item_pic.jpg,2-5,null,s234
252,酷 莱雅   秋季 新款 青年 男士牛仔裤   男 直筒 修身 大码 牛仔长裤 男款 M06 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB14MVDGXXXXXaMaXXXXXXXXXXX_!!0-item_pic.jpg,1-4,b275,s472
393,秋季 男生 修身男士牛仔裤 男 直筒男裤 牛仔 长 裤子 秋冬款 装 小脚 韩版 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/T14g0RFwRjXXXXXXXX_!!0-item_pic.jpg,1-4,b75,s473
442,longxi 秋款 男装小脚裤 男士牛仔裤 男 潮 男 韩版 修身 休闲 长 裤子 铅笔裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1bLkOFGJaXXXXXXXX_!!0-item_pic.jpg,1-4,b276,s474
189,2014 新款 秋季 纯棉 潮 男士 长袖t恤 男装 韩版上衣 青少年 打底衫 秋 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1C4.YGXXXXXbwXFXXXXXXXXXX_!!0-item_pic.jpg,1-7,b277,s475
511,2014 秋装 款 修身 小脚牛仔裤 男 林 弯 弯 韩版 黑灰 休闲 潮 男士 英伦 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1ZFMYFVXXXXXyXpXXXXXXXXXX_!!0-item_pic.jpg,1-4,b152,s476
174,2014 秋装 新款运动裤 小脚 哈伦 裤子 女装 韩版 潮 大码 宽松休闲裤 女 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1MsRLGXXXXXb4XpXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s58
273,狼 士 秘密   男士背心   纯棉运动背心 马甲   春夏 韩版 宽松 汗 杉   单件 包邮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1JUEKGXXXXXbZXpXXXXXXXXXX_!!0-item_pic.jpg,1-21,b278,s477
380,打底裤 秋   仿牛仔打底裤   女   外 穿 显 瘦 弹力 紧身小脚裤   裤子   九分裤 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1UrW5GXXXXXcPXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s81
240,秋季 弹力休闲裤 男 修身 亚麻 裤 男士 棉麻裤 韩版 男 裤子 长 加绒 大码 小脚 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1nhMSFVXXXXbVXFXXXXXXXXXX_!!0-item_pic.jpg,1-2,b279,s478
469,2014 韩版 大码女装 上衣 秋冬新款 宽松 加绒 加厚 长袖女t恤 百搭打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1bHVLFVXXXXcEXVXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s479
27,2014 春秋 新款 韩版 糖果色 V领 长袖针织衫 女 开衫 大码 短外套 毛衣 包邮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1l4ykGXXXXXalXpXXXXXXXXXX_!!0-item_pic.jpg,2-5,null,s197
484,香 爱莎 2014 秋装 新款 显 瘦 哈伦 裤 女 韩版 潮 大码 休闲长裤 小脚裤 女 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1K483GXXXXXbXXXXXXXXXXXXX_!!0-item_pic.jpg,2-2,b280,s480
167,2014 春秋 新款 韩版 潮 中袖 长袖 修身 破洞 百搭牛仔外套 女 短款 牛仔上衣 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1u54hGXXXXXagaXXXXXXXXXXX_!!0-item_pic.jpg,2-14,null,s481
75,JVR   秋装 薄款 针织 裤子   休闲裤   男士 大码 卫裤 长裤   宽松运动裤   男 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1zpB_FVXXXXXsXpXXXXXXXXXX_!!0-item_pic.jpg,1-2,b105,s169
377,包邮 新款 秋装 中老年女装 上衣 长袖T恤   妈妈装 加肥 加大 打底针织衫 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1bj_7FVXXXXbgaXXXXXXXXXXX_!!0-item_pic.jpg,2-13,null,s482
452,正装裤 女 裤子 女式 西装裤 直筒 修身 显 瘦 西裤 女装长裤 职业 工装裤 秋 夏 ,http://img01.taobaocdn.com/bao/uploaded/i2/11408039400228157/T1mHCBFhFXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s483
146,2014 秋装 新款 韩版 大码女装 长袖t恤 女 露肩 打底衫 女士上衣 针织小衫 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1ngl2FppfXXXXXXXX_!!0-item_pic.jpg,2-7,null,s484
478,休闲裤 男 长裤   修身 韩版 商务男裤 蚕丝棉 秋冬款 男士裤子   直筒小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1KlZfGXXXXXcsXXXXXXXXXXXX_!!0-item_pic.jpg,1-2,b281,s485
13,2014 春秋装 新款 女装 中长款 长袖 外 搭 开衫 薄 外套 女针织衫 大码毛衣 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1kb21FVXXXXb_XFXXXXXXXXXX_!!0-item_pic.jpg,2-5,b282,s486
117,秋装 新款 修身 大码 包臀 打底裙 百褶裙 秋冬 OL 名媛 气质 蕾丝长袖连衣裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1AgGPGXXXXXccXVXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s387
410,2014 秋装 新款 韩版 大码女装 开衫 V领 短款 女 防晒 衫 毛衣 开衫 针织外套 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1_fBPGFXXXXcTXXXXXXXXXXXX_!!0-item_pic.jpg,2-5,b283,s487
58,韩版 显 瘦 秋冬 卫裤 宽松 休闲裤子 纯棉 哈伦 裤 潮 加厚 加绒 小脚 运动裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1eOQ1GpXXXXa3XVXXXXXXXXXX_!!0-item_pic.jpg,2-2,b284,s488
158,特价 2014 秋款 男装休闲裤 纯棉 韩版 修身 低腰小脚裤 黑白色 长 裤子 包邮 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1dR9uFqleXXXXXXXX_!!0-item_pic.jpg,1-2,b285,s489
291,男装 秋款 男士休闲裤 修身长裤 小脚 运动裤 大码 卫裤 宽松裤子 男 韩版 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1TNogFVXXXXbaXpXXXXXXXXXX_!!0-item_pic.jpg,1-2,b183,s295
176,白色t恤 女 短袖 体恤 修身 纯棉打底衫 韩版 圆领 紧身 夏装 纯色 女款   潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/T13ZtZFQ4bXXXXXXXX_!!0-item_pic.jpg,2-7,b286,s490
453,2014 秋冬新款 韩版 女装   修身 显 瘦 大码 呢子 圆领 裙子   长袖 毛呢连衣裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1udHTFideXXXXXXXX_!!0-item_pic.jpg,2-10,b287,s491
548,韩版 时尚 打底衫 长袖 女 长款 秋   t恤 女式 外 穿 秋衣 宽松 个性 休闲 潮 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1x6p4GXXXXXahXXXXXXXXXXXX_!!1-item_pic.gif,2-7,null,s492
551,2014 新款 秋装 韩版 大码女装 宽松 显 瘦 打底衫 中长款 长袖连衣裙 T恤 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1G9MSFVXXXXc3XpXXXXXXXXXX_!!0-item_pic.jpg,2-24,null,s493
403,2014 新款 秋冬 加绒运动裤 女 长 裤子 宽松 大码休闲裤 卫裤 韩版 潮 哈伦 裤 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1baWrFs8bXXXXXXXX_!!0-item_pic.jpg,2-2,null,s356
